id	pop	Mrk1	Mrk2	Mrk3	Mrk4	Mrk5
c2802	pop02	3.577	3.67669	0.87542	-0.83729	-0.85275
c1823	pop08	-1.84347	1.02213	-1.40205	-1.28827	-0.50287
c3875	pop04	0.2696	4.36399	-0.14563	5.35006	0.01435
c3973	pop04	-1.71269	6.35451	-1.15886	3.98434	-1.10789
c4873	pop06	1.36411	6.26597	3.73352	-0.14045	-1.53586
c4199	pop04	-0.46336	6.04093	-0.12849	3.09766	-0.28448
c0797	pop08	1.15657	-0.47992	-2.04206	-0.31857	0.09906
c4969	pop01	-0.12308	0.40696	-1.09903	1.1964	6.47541
c4128	pop04	-0.87533	4.71234	0.77169	6.43462	2.26443
c1516	pop08	-1.41503	-0.53542	0.14544	-0.34736	-1.28951
c2178	pop08	-1.7952	0.35197	-0.37297	-0.6399	0.63021
c4090	pop04	-0.17365	4.45475	0.60269	4.07063	-0.44399
c1175	pop08	0.25002	-1.19491	-0.14026	-1.46824	1.72283
c3332	pop04	0.1556	4.4402	0.69359	6.1567	0.81327
c2780	pop02	4.19699	4.39991	0.79145	-0.92285	-1.9006
c2000	pop08	-1.19054	-0.57549	0.86931	-1.10387	0.6284
c2736	pop02	4.25864	5.59975	-0.90622	0.16563	-1.15349
c1449	pop08	-0.60321	0.69935	0.74519	-0.4827	-0.12983
c3919	pop04	1.06706	5.39709	-0.00349	7.35081	0.29476
c4353	pop05	6.1128	4.88894	1.1527	4.44741	0.0677
c2354	pop08	0.845	1.00708	-0.77289	-0.51605	-0.92338
c3695	pop04	-2.31402	6.44595	-0.00892	4.92378	-0.38894
c2286	pop08	1.32902	-0.73284	-0.16712	-0.79487	0.03517
c0946	pop08	-0.34878	-0.05946	-0.45331	0.23592	-0.14438
c2457	pop08	0.86691	0.32852	-0.66882	-1.62011	-0.32875
c3723	pop04	-0.32689	3.8729	-0.39621	4.67122	1.99919
c2669	pop02	6.82906	4.43167	1.37637	-0.41037	-0.15756
c0973	pop08	2.45206	-0.62578	0.50045	0.5996	-0.5926
c3903	pop04	-0.14029	4.75921	-0.27957	4.70721	-0.41481
c3924	pop04	-0.34573	6.41165	0.30481	4.70154	-0.81391
c0522	pop08	-0.14306	0.08287	-0.19753	-1.81815	0.7149
c2044	pop08	0.62783	-2.77808	0.15995	-1.01402	-1.51068
c3236	pop04	-0.15929	4.38439	-1.1588	5.78513	0.61931
c0528	pop08	0.22748	-1.00225	0.40595	-1.48367	0.40222
c0802	pop08	-1.38765	-1.03556	-1.67426	1.19982	-0.31603
c3800	pop04	-0.71319	5.27753	-0.68541	5.99435	-1.33747
c3139	pop03	4.3794	-1.85648	4.99542	0.10925	0.32015
c0888	pop08	0.82188	-0.19261	0.06559	0.4783	-1.28819
c3384	pop04	-0.83675	5.86893	1.54555	5.23369	-0.11193
c2361	pop08	-0.42802	0.24063	0.59808	-1.24936	-1.08708
c3237	pop04	0.42584	5.78805	0.33903	4.2228	-1.88851
c3860	pop04	-0.00885	5.94828	-2.40413	3.71072	-1.57693
c0292	pop08	0.18325	-1.63416	0.8211	0.98018	0.76654
c3497	pop04	0.96127	3.8436	-1.53283	5.40632	0.62633
c3796	pop04	0.4676	4.48868	1.39728	3.83853	-1.2331
c1638	pop08	0.31043	-0.34582	0.63211	-1.46104	-0.13238
c1491	pop08	0.89066	-0.87339	-0.72772	-1.78543	-1.15981
c0262	pop08	-0.34888	1.4793	-0.63399	0.91985	0.98356
c3662	pop04	0.61687	4.56139	-0.01259	3.96754	-1.1824
c0635	pop08	-1.41916	-0.73349	-0.0545	1.13608	-0.18293
c3185	pop03	5.70602	0.78247	5.68839	-1.52834	-0.05016
c4373	pop05	6.55362	5.22759	2.91742	4.59725	-1.36537
c1829	pop08	0.29473	0.61573	0.02575	0.4382	0.42385
c1532	pop08	0.81208	0.11442	1.15702	-1.08958	0.68331
c2282	pop08	0.61066	3.45697	-0.95999	-1.10108	0.76507
c0763	pop08	-0.76633	2.32211	0.95308	-0.16505	-0.34162
c0604	pop08	0.7847	1.22169	-1.07817	-0.47506	-0.15987
c1895	pop08	-0.0589	-0.84763	-0.64572	-1.69595	1.19744
c1596	pop08	-0.58712	-2.27143	0.81879	1.27133	0.79037
c1982	pop08	-0.67407	0.84782	-0.02423	0.10652	-1.42014
c3421	pop04	-0.06676	7.50696	-0.88071	3.99683	-0.91186
c1370	pop08	0.61022	-0.07153	-0.5123	0.64849	-1.2503
c1709	pop08	0.40955	0.00584	0.0105	-1.78453	-0.60631
c4590	pop05	4.57284	4.60335	0.24728	5.71409	-0.604
c0318	pop08	1.54998	1.97494	-0.95926	-1.65066	0.75957
c4306	pop05	5.22499	5.51898	0.2189	4.69828	0.97059
c4522	pop05	6.56851	4.77853	-1.17745	5.61868	-0.6984
c0111	pop08	-0.19593	1.54246	0.16126	1.162	0.9269
c1270	pop08	0.3862	0.47488	-0.09307	0.36923	-0.39803
c0132	pop08	0.25275	0.21966	-0.53735	-0.38233	1.06934
c2633	pop02	4.43545	5.22143	0.24764	0.37807	1.33423
c4258	pop05	6.21021	3.64134	0.44456	3.32207	-0.8698
c3209	pop04	0.60217	5.97861	0.46277	3.60832	-0.25534
c4701	pop06	0.98012	5.52868	4.81362	0.86125	-0.90398
c3133	pop03	3.89925	-1.35443	6.00181	-1.23747	-0.2159
c0858	pop08	-0.33714	1.01234	-0.13152	-0.60633	0.10648
c3698	pop04	0.44887	4.69407	-0.0438	4.33732	-1.14631
c1320	pop08	-0.07116	0.63064	3.34951	-1.98326	0.33774
c2708	pop02	5.12616	6.50172	-0.06137	0.73351	0.21639
c2681	pop02	5.60995	3.29404	1.04199	0.63467	0.19849
c3050	pop03	6.09455	-0.20421	3.93983	0.69225	0.37987
c0063	pop08	-0.03476	0.40803	-0.43427	0.94348	0.28662
c1644	pop08	-1.10671	1.5567	0.71434	-0.77341	-0.31026
c4560	pop05	6.25069	4.07662	-1.74694	5.81375	1.52323
c4055	pop04	-0.66646	5.63145	-0.81427	3.49269	0.03032
c1634	pop08	-2.17895	-0.43414	1.30561	1.11492	0.3336
c2272	pop08	-0.92763	0.06974	-1.34939	0.12066	-0.11316
c1467	pop08	-0.28539	-1.11674	1.4297	-1.58307	0.39029
c3019	pop03	5.11833	0.98247	6.11112	-0.0305	1.86374
c4977	pop01	-1.25987	1.50459	0.03263	0.50912	6.22506
c4844	pop06	-1.79925	5.5292	6.38958	1.27858	-1.66148
c3267	pop04	1.13486	5.62303	-0.5137	4.29234	-1.33375
c4119	pop04	-0.84284	5.09742	0.69547	4.69431	-3.21629
c0951	pop08	-0.7467	0.9892	0.21882	-0.79734	-0.67216
c1869	pop08	-0.12153	-0.01371	1.30164	0.74308	-0.15034
c4277	pop05	5.75447	4.27719	0.98579	4.66612	0.58055
c3130	pop03	5.88139	0.43944	5.56798	-0.28283	-0.10771
c1499	pop08	1.78958	-0.70593	0.32355	0.31513	0.10401
c4148	pop04	0.09995	4.48879	0.03413	5.49568	0.04102
c4619	pop05	3.3641	5.63173	-1.20389	6.42842	0.63522
c1737	pop08	-2.17988	2.04497	-2.55149	0.36411	-1.05926
c4794	pop06	-1.02362	5.23531	5.21459	-2.24177	1.41996
c4089	pop04	1.59389	4.96988	0.62584	3.94076	0.65474
c4892	pop06	-0.31478	4.79603	4.58293	-0.41752	-1.26255
c2058	pop08	0.85581	-0.50104	1.91917	1.67311	-0.04573
c2501	pop08	-1.36624	-0.91528	-0.75788	-1.05206	1.49598
c0479	pop08	1.09745	-0.25534	0.19714	-0.07023	-0.87896
c0394	pop08	1.10246	0.14524	0.96561	2.80637	-1.06594
c2655	pop02	6.15416	5.52727	-0.26597	0.16417	1.91846
c1603	pop08	-0.07254	-0.7407	0.02908	1.71115	1.10781
c0754	pop08	0.09375	0.3343	0.56943	-1.0257	-0.07532
c1818	pop08	0.00242	0.15762	-1.81587	0.25377	0.16436
c3389	pop04	-0.06076	6.1836	-1.12309	5.45431	0.76572
c2023	pop08	0.04577	0.12712	-0.41508	-0.67773	0.17352
c2751	pop02	5.40923	4.14123	-0.02775	0.70917	0.74199
c0697	pop08	2.15371	1.27137	0.34665	0.84823	0.28071
c0206	pop08	0.76046	1.21795	-0.20294	0.72164	-0.53513
c4016	pop04	1.70373	4.64874	-0.25602	7.17291	-1.44075
c4070	pop04	0.60051	5.24213	0.36026	6.2985	1.0015
c2401	pop08	-0.69767	0.2596	0.45819	-1.54794	-0.19305
c0573	pop08	0.28742	-0.53901	-0.75677	-0.49749	1.75511
c0568	pop08	0.29072	-1.03662	0.09083	0.22034	-1.33092
c3105	pop03	4.94091	0.6474	4.99798	-0.09453	-0.58287
c2317	pop08	0.91343	1.9898	0.51197	-1.43614	0.7145
c0540	pop08	0.345	-0.77047	-0.10956	0.83435	-0.50168
c4842	pop06	-0.11	4.88374	6.01236	-0.02896	0.29036
c2835	pop02	5.03821	6.10428	-0.04766	-0.0962	-1.11169
c2770	pop02	4.85616	4.81717	-0.82197	-1.55987	0.35428
c1538	pop08	0.01153	-1.48623	2.52487	-1.27013	-0.91989
c4280	pop05	5.40213	6.08045	1.29004	6.28298	-0.95512
c1172	pop08	-0.20234	0.98098	1.01695	0.07735	1.28053
c0049	pop08	-0.52383	-1.81148	0.68982	-0.07074	0.27007
c0155	pop08	0.12176	-0.68356	1.25393	0.95029	-1.73656
c1247	pop08	0.63305	-0.22126	-1.61893	-0.68636	-0.66497
c1965	pop08	0.42131	-0.28083	0.02469	1.30044	-0.85279
c3039	pop03	5.05313	0.28151	4.87769	-0.80889	1.3836
c4951	pop01	1.60348	0.41373	-0.36629	1.83783	2.8255
c3409	pop04	-0.03914	5.47823	0.50974	3.39853	0.61857
c2646	pop02	3.94789	5.91971	0.19684	-0.65607	0.40852
c3054	pop03	5.93293	-0.41779	5.05024	0.16821	0.10908
c0058	pop08	-0.77335	0.81089	-0.09874	0.57658	-0.65009
c4547	pop05	5.31935	5.85366	-1.23793	3.15199	-1.838
c0808	pop08	-0.22164	0.9457	1.66722	-0.30469	1.56299
c4111	pop04	-0.80523	5.1906	-0.42971	5.60979	-0.70654
c1525	pop08	0.59052	0.82494	-0.34748	0.244	-0.89801
c1832	pop08	1.2859	0.1605	-0.52113	-0.45101	-1.31793
c3877	pop04	0.14105	6.03838	1.22497	5.81195	0.40361
c2215	pop08	0.16423	1.18058	0.59304	1.8169	0.64758
c3593	pop04	-0.21159	4.72777	0.07946	3.96047	0.9544
c4077	pop04	1.29014	4.3364	-0.17791	4.66585	0.37082
c3838	pop04	-0.11464	5.02347	0.35203	5.58634	1.67241
c1230	pop08	0.9225	0.23405	-0.84784	-1.16359	-1.21115
c4201	pop05	4.23969	6.03841	1.18738	6.36693	0.03155
c4714	pop06	0.42869	5.27343	3.36307	-0.01092	-0.3518
c2314	pop08	1.07254	0.2465	-0.75791	-1.34585	-0.83581
c0201	pop08	0.48523	0.91546	-0.39118	0.76739	0.08749
c3128	pop03	7.21644	0.77818	5.0083	-1.37081	-0.41158
c0668	pop08	-1.17845	-0.02698	1.28366	0.38746	1.80275
c2402	pop08	0.01802	-0.2387	-0.8206	-0.44413	0.41696
c3406	pop04	0.47193	4.52986	-0.74492	2.98736	-0.83506
c0051	pop08	-1.80603	1.36304	0.31686	1.57043	1.2955
c2191	pop08	2.13748	-0.3475	0.01266	-0.45817	2.11444
c4202	pop05	4.11749	4.78028	0.23735	5.98571	0.16358
c2642	pop02	3.80198	5.52927	-0.81686	-2.11192	-0.72549
c1535	pop08	0.84149	1.26672	-0.02527	0.84666	-0.51326
c0978	pop08	-0.82973	-0.11404	-1.84177	0.10452	1.00428
c0809	pop08	0.56609	-1.84664	-0.5904	0.04776	-0.63388
c3482	pop04	0.01878	5.00833	-1.01432	6.22505	-0.35107
c1792	pop08	-1.87844	-1.44093	2.30036	-0.86211	0.99504
c3204	pop04	-0.43038	4.82118	-0.21042	5.50369	-0.52451
c3692	pop04	0.91013	4.68612	1.42403	5.25749	0.36715
c3419	pop04	-0.10936	5.56036	-0.78806	4.98563	-0.70375
c0374	pop08	-0.03965	-0.32345	-1.32015	-0.64374	-0.37808
c3113	pop03	4.72184	-1.48692	5.78261	0.53649	2.6916
c4393	pop05	2.66439	4.04082	-0.73439	4.95297	1.41794
c2306	pop08	0.37727	-0.11319	-0.78524	-1.50173	-0.02467
c3589	pop04	0.04917	3.80897	-0.27858	5.38011	-0.8546
c4513	pop05	6.85708	4.81462	-0.4653	4.27017	-2.55847
c1167	pop08	-0.3118	0.66683	-0.82876	-0.2633	-0.00802
c3569	pop04	0.14469	6.59902	0.17718	6.80493	0.26551
c2547	pop08	0.48876	1.30934	0.42636	1.05758	0.16075
c2627	pop02	4.0752	4.4104	0.12452	1.18866	-1.57494
c0516	pop08	-0.87145	1.88741	0.58474	-0.46143	1.85026
c1299	pop08	0.24288	-0.74235	0.56148	-1.3697	0.84504
c4635	pop05	3.42433	5.4334	1.27553	3.98218	-1.47062
c0639	pop08	-0.03271	-0.80931	-0.72049	-1.45699	2.45823
c4242	pop05	2.8488	4.10388	0.74452	4.44092	-0.52604
c4820	pop06	0.75682	4.80685	4.95026	-0.06606	-2.00717
c2528	pop08	1.23131	0.52895	-0.98168	-0.63831	-0.30019
c0916	pop08	-0.32611	-0.56208	-0.30811	-1.37915	-0.60209
c2345	pop08	0.1438	-0.38837	-1.17665	-0.81018	-0.63307
c3472	pop04	1.60131	4.72597	0.87858	5.21149	-1.14408
c2094	pop08	0.63369	1.37213	-0.13993	-0.34214	-0.17126
c3890	pop04	-0.37576	4.25931	0.44148	4.98171	0.17866
c0303	pop08	-0.17943	0.52955	1.08161	0.31547	-0.72503
c1889	pop08	-0.67764	-0.30145	1.31141	-2.05074	0.97925
c3460	pop04	0.10211	5.07177	-0.57093	2.98986	-0.52287
c3626	pop04	0.57442	4.19569	0.952	4.10642	-0.70524
c0515	pop08	-0.36446	0.60329	1.75888	1.84428	-1.49805
c0671	pop08	0.99751	-0.8656	-1.50252	-1.21031	0.0409
c4473	pop05	4.25763	5.71493	0.40838	5.74116	1.19324
c0878	pop08	1.20277	0.26586	0.3426	-1.43417	0.99152
c0043	pop08	-0.85536	-0.00838	-2.1036	0.39286	0.20535
c2111	pop08	-3.09466	-0.67177	0.94281	0.65871	1.68628
c2233	pop08	0.68121	-1.13293	1.16867	-0.58542	-1.12297
c0969	pop08	-0.21838	-1.12026	0.22492	0.50013	-0.37505
c3807	pop04	-1.69369	4.68407	2.0512	4.81096	-1.97623
c1875	pop08	-0.34742	0.00656	0.41796	0.77481	-0.74126
c0385	pop08	0.83813	-0.36819	0.77807	-0.68717	0.73949
c4147	pop04	-0.31707	5.12259	-0.94616	6.55114	-0.57592
c4406	pop05	6.64678	5.45686	0.58888	3.89137	0.7865
c0718	pop08	-0.02509	-0.14131	-0.47044	-0.12324	-0.01741
c4523	pop05	5.53546	4.94399	1.19551	3.18218	-0.13146
c3712	pop04	1.07463	4.60625	-0.92235	5.26171	1.13547
c0011	pop08	-0.47719	0.51565	-0.89828	1.25999	-1.26776
c0449	pop08	0.32527	3.56077	-1.06997	-0.77421	-0.00357
c3099	pop03	4.30674	-0.13571	3.29263	1.3495	2.33732
c3029	pop03	4.13358	0.34134	5.99016	-1.18871	-2.19163
c1678	pop08	0.1701	0.86246	-0.00957	-0.56016	-0.12746
c0040	pop08	-0.4659	-2.08364	0.32597	-0.98513	-0.03557
c1055	pop08	1.83836	-0.18068	0.11867	0.07208	0.84059
c3751	pop04	-1.63359	6.08766	-0.84316	5.66632	-0.54774
c3145	pop03	3.19952	-1.31251	6.28532	-0.21533	1.87416
c1057	pop08	-0.28055	-0.09092	-1.60854	-0.89158	0.41862
c3213	pop04	0.33312	4.09661	1.31038	2.98253	1.7835
c3271	pop04	0.20685	5.91428	-1.05567	5.52776	-0.73147
c2107	pop08	-0.79464	-0.3192	1.17116	-1.79372	-1.03042
c2362	pop08	0.26731	0.03068	0.93054	-0.69516	-0.0544
c3719	pop04	-0.53651	4.8536	0.27899	5.90418	0.01633
c1242	pop08	0.34492	-0.64019	1.45736	-0.74882	1.02864
c2983	pop03	5.77801	1.39363	5.68336	0.66962	0.40303
c1566	pop08	-0.64626	0.80441	-0.1239	-1.29941	-1.88049
c0485	pop08	0.2335	-1.04179	0.47343	-0.2258	0.75475
c4142	pop04	0.4354	4.81053	-0.34319	3.94604	0.09688
c3053	pop03	2.10407	-0.11623	5.90873	0.32604	0.6718
c0812	pop08	0.69405	-0.3713	0.19226	-0.68416	0.82097
c4259	pop05	3.75112	4.76633	-0.40318	5.19334	-0.3404
c1136	pop08	1.14059	1.49389	-0.08656	1.61096	0.63475
c3254	pop04	0.34975	4.81533	0.54428	3.47321	0.01629
c1139	pop08	0.14293	-0.63508	-0.55439	-0.65116	-1.21609
c3057	pop03	5.17348	0.89984	5.83484	-1.10671	0.33193
c4962	pop01	-0.81702	-1.18109	2.04518	-2.2798	3.9631
c3773	pop04	-0.96234	5.6534	-1.68035	5.44647	0.49247
c0370	pop08	2.25184	-0.23893	0.36134	-0.07427	0.84745
c3031	pop03	6.08545	-0.14316	2.44044	0.26628	-1.02314
c2069	pop08	-0.53782	-0.33254	0.00038	-0.6158	-0.37438
c0323	pop08	-0.50445	-1.76183	-1.25932	-1.67159	-0.72772
c2320	pop08	-0.1136	-1.19989	0.70897	0.67446	-1.64065
c3067	pop03	5.80843	0.67659	4.64665	0.097	2.16314
c0682	pop08	-1.85196	-1.8143	-0.90262	-0.91119	0.85781
c2640	pop02	7.46177	4.82623	1.03393	-0.86706	-0.12769
c0683	pop08	0.93781	0.78599	1.24842	0.94663	0.49025
c4506	pop05	6.28217	5.67417	-0.69305	6.03308	0.32324
c2448	pop08	-2.56432	0.59743	1.86476	-0.72997	0.33324
c2395	pop08	-0.60299	0.7598	1.46076	1.22659	0.35139
c3510	pop04	0.86925	4.95132	0.13631	4.1786	2.18032
c4816	pop06	-1.69402	4.81042	5.63697	-0.25371	-0.45531
c1185	pop08	-2.44669	0.3468	-0.12255	0.226	1.49932
c0244	pop08	0.71118	-0.17294	-1.1583	0.25971	-1.0318
c0776	pop08	-0.18734	-0.76969	0.7657	1.18101	-0.21596
c0857	pop08	0.16333	-0.9497	-0.67717	-1.0466	-0.3296
c4946	pop01	-0.90436	-0.00714	0.40355	-0.53295	4.97081
c4381	pop05	7.59278	3.6722	1.3686	3.91714	1.14558
c4931	pop01	-0.4483	-1.19114	-1.56345	-0.46592	3.75192
c0661	pop08	-1.25816	-1.36542	-0.88147	0.21098	0.03655
c3247	pop04	-0.08772	4.93485	-1.06832	2.04232	-1.72968
c2440	pop08	0.67902	-1.25606	-0.59307	-0.44367	0.36365
c4032	pop04	1.39669	5.41738	0.27406	6.00063	0.90285
c4841	pop06	1.11388	4.65581	4.85275	0.46481	1.22142
c2571	pop08	1.36947	1.46693	0.52243	-1.01148	1.16901
c1841	pop08	-0.35907	-1.32283	1.80536	0.78705	0.43174
c1025	pop08	-0.40835	0.9866	1.08712	-0.24511	-2.14
c1161	pop08	1.17444	0.30588	0.36843	-0.1045	-0.98952
c4183	pop04	1.17425	5.2955	0.35535	7.50163	1.55151
c3084	pop03	2.92582	-2.46625	3.35977	1.48861	0.25056
c4474	pop05	5.77749	4.80357	-0.112	5.76426	1.87358
c0166	pop08	0.62463	-0.96267	-1.78337	-1.25966	-0.86951
c0297	pop08	-1.17504	1.18477	-0.72216	-0.57089	-0.25385
c0386	pop08	1.21505	0.62832	0.01343	0.50087	-0.22177
c4875	pop06	0.90143	4.11191	5.23947	-0.63119	-1.61495
c2497	pop08	0.45626	-1.26503	-1.91486	-0.38871	-0.97854
c4095	pop04	-0.08875	5.31582	-0.60448	3.45574	-0.32379
c0990	pop08	-0.16585	0.13067	0.97269	-0.81281	-0.77661
c4653	pop05	6.02801	4.6712	0.58624	5.31324	-1.64242
c3518	pop04	-0.49795	3.59698	2.01174	3.99644	1.81762
c2870	pop02	5.06864	5.6678	2.63622	1.44421	1.48625
c1091	pop08	0.30278	0.10944	-1.09037	0.23493	-0.10685
c3415	pop04	-0.71843	4.07743	0.10627	5.83974	-0.56817
c1616	pop08	-2.10159	0.82254	0.83113	-0.10561	-0.73989
c2303	pop08	0.81159	0.8359	-0.89102	-0.68503	2.08653
c1305	pop08	-0.48848	0.70579	-0.75304	-0.82474	0.27386
c4991	pop01	1.57947	1.1622	-0.21422	0.32835	4.43227
c3898	pop04	-1.81235	5.86323	-0.12975	5.40038	-0.5936
c2930	pop03	4.94849	0.38234	5.50158	1.41973	-0.57121
c1944	pop08	0.87755	-0.12586	0.71529	0.34972	-0.30727
c1825	pop08	-2.31794	0.33211	-1.17239	0.2024	0.03004
c3863	pop04	0.99665	4.05495	0.9203	6.16829	-0.10192
c1457	pop08	0.04256	1.23627	2.39005	-1.48634	1.06614
c2426	pop08	-0.1862	-0.29886	0.09118	-0.8251	0.57444
c2236	pop08	-0.3125	0.45373	0.04431	-0.39348	-0.47346
c4080	pop04	0.2389	6.10512	-0.1719	6.38751	-0.02977
c2568	pop08	0.69088	1.45203	0.24435	2.31896	0.34563
c0723	pop08	0.88004	-1.7668	-0.90429	-0.15091	0.3317
c4390	pop05	3.19487	4.03213	-2.23506	4.75264	0.42905
c2013	pop08	0.29731	2.20872	-0.36124	0.64689	-2.17866
c3416	pop04	-0.27013	5.24469	-0.02409	4.85668	-1.39844
c0847	pop08	0.03658	2.04951	-0.08479	0.58751	-0.45995
c4515	pop05	5.56556	4.38363	1.54375	5.54366	-0.00777
c2265	pop08	-1.0773	1.23495	0.16034	1.11029	-0.83091
c3391	pop04	-1.64957	5.3365	1.55282	5.90916	0.51658
c3823	pop04	-0.01337	5.75822	-1.76358	4.01699	0.2196
c0147	pop08	1.66286	0.16513	-0.01602	-0.84227	0.64174
c2194	pop08	-0.57898	-0.00558	-0.71305	-1.59479	-0.19648
c3828	pop04	-0.31896	6.2426	-0.57335	4.97477	0.40814
c1401	pop08	-2.00628	0.44535	0.36594	-1.1426	-0.63777
c4835	pop06	-0.16026	5.51858	5.54997	0.33176	0.17029
c0101	pop08	0.41452	2.82892	1.5344	-1.52553	0.63515
c2378	pop08	-0.90052	1.11337	-1.05338	-0.10497	-2.30088
c4551	pop05	5.39339	5.31152	-1.69923	4.50855	-0.50594
c2199	pop08	1.98278	0.88851	-0.07042	-1.00164	0.73949
c1834	pop08	0.63239	-1.79457	-0.48834	-1.51724	0.54329
c2153	pop08	-1.66485	1.30998	-0.4917	-0.06408	-1.00731
c3174	pop03	4.76744	-0.3371	3.65471	-0.55443	-2.16341
c2360	pop08	0.92772	-1.84924	-0.20687	0.95724	-0.81236
c2299	pop08	0.29961	-1.23307	-0.9147	-1.32114	0.71743
c0716	pop08	-1.20643	-1.67893	-1.3947	-0.25094	-0.25582
c4237	pop05	4.86976	5.63257	1.08009	4.99355	0.55725
c4176	pop04	-0.42033	3.24444	-0.23929	6.02832	-0.20679
c2297	pop08	1.04774	-0.2161	1.63273	1.07402	-1.10051
c2695	pop02	4.50638	6.41843	0.64679	-0.22904	-0.04897
c0586	pop08	-0.6021	-0.15132	0.40992	-2.03392	-0.96849
c2034	pop08	-1.42367	0.8098	-1.92976	0.1671	-1.51065
c4508	pop05	3.21162	4.00456	0.11483	5.16779	1.10908
c4395	pop05	4.84241	5.10015	-0.74361	6.01384	0.6135
c2738	pop02	5.50477	5.24366	1.17732	1.35489	1.45981
c1032	pop08	-1.43641	0.37064	-0.99852	-0.09212	2.21245
c2848	pop02	6.56336	5.23073	0.97157	0.8233	0.60224
c0124	pop08	0.7505	1.11578	-1.31746	-0.87148	-1.31782
c0461	pop08	0.10481	-2.00139	-0.36655	-0.12287	-0.03436
c0092	pop08	0.2552	3.04137	-0.25008	0.37208	0.85544
c4234	pop05	2.56008	2.88039	-1.86635	5.95257	0.707
c4978	pop01	0.11845	0.14359	-0.02577	-0.91016	4.24087
c0786	pop08	-0.20435	-0.74573	0.67594	0.21197	-0.04778
c4166	pop04	1.77778	4.62011	-1.89789	4.99489	-0.34913
c3776	pop04	-0.99129	5.02182	0.41814	6.95963	0.93658
c4361	pop05	4.40064	7.38807	-0.74102	4.41956	-0.10008
c0905	pop08	-0.4426	0.41374	0.83618	-0.75923	-0.35348
c0025	pop08	-0.69372	0.033	1.10869	-0.05155	0.22223
c2022	pop08	-0.52919	0.40917	2.39133	-1.25527	-0.33639
c0094	pop08	1.00151	2.63981	-1.59503	-0.40647	-0.4783
c3304	pop04	-0.39802	3.98961	-0.15333	4.03764	1.57168
c1880	pop08	0.99051	0.98187	-0.51211	-0.66241	-0.12171
c1321	pop08	-0.6087	-0.74472	-0.28606	-1.27323	-1.25907
c4348	pop05	4.7494	4.86963	0.93887	5.44784	-1.14955
c3298	pop04	1.19335	3.82399	1.88486	5.41825	0.86829
c2505	pop08	-2.10495	-0.42331	-0.30295	0.8154	-0.18286
c3505	pop04	0.73204	5.90592	1.05806	4.97497	-0.18707
c4123	pop04	0.652	4.23251	-0.00097	5.42962	1.30074
c2241	pop08	1.92492	0.1689	-0.65192	1.30314	1.86488
c0136	pop08	-0.36585	-0.57232	-0.03629	0.52539	0.06237
c0849	pop08	0.89701	-0.57949	-0.53346	-0.65302	-0.82023
c0460	pop08	1.79706	0.11253	1.38616	-1.89745	1.54356
c2431	pop08	-1.17251	-0.47402	-0.6368	0.19027	0.52177
c1251	pop08	1.68536	-0.24625	1.1604	1.83543	-0.49973
c1017	pop08	-0.44504	2.29829	-0.31994	1.1902	-0.64608
c4957	pop01	0.65845	-0.22952	0.52175	-1.67709	5.23706
c4035	pop04	0.71868	4.57993	-0.62578	3.26793	-0.60339
c3308	pop04	-0.37149	3.81507	-0.00312	7.3399	0.77003
c0026	pop08	-1.4482	-0.68987	-0.82641	-0.4636	-0.76847
c1391	pop08	0.66851	-0.99	0.87192	-1.2331	-0.20265
c3560	pop04	0.67883	5.72241	-1.08228	4.73591	0.71105
c2852	pop02	4.99427	4.16067	-0.45561	-1.94577	1.59254
c2312	pop08	0.24972	-1.06961	0.20794	1.03181	0.06048
c3725	pop04	0.48331	6.49419	-0.73184	7.14044	0.46793
c1226	pop08	-0.90339	-2.37958	-0.45503	1.07457	0.74209
c3624	pop04	-0.20062	4.90622	-1.9509	5.52205	0.66645
c4886	pop06	0.36045	5.1209	3.75853	0.59136	-0.37085
c3364	pop04	-1.27077	4.47759	0.6371	6.2137	0.05671
c2405	pop08	-1.69174	1.56786	-0.69045	-0.12455	0.37972
c3971	pop04	-0.05582	6.21005	0.02053	4.2176	0.1712
c0513	pop08	-0.01263	0.74528	0.20985	-0.15579	-0.67517
c3792	pop04	-0.66504	3.8877	-0.07004	6.62849	0.95452
c3002	pop03	5.51406	-0.3624	4.9424	-0.5193	-0.04706
c3239	pop04	0.79104	5.69331	-0.77819	5.88358	-1.67739
c3148	pop03	4.87047	-0.52141	4.07145	-1.06773	0.43701
c0434	pop08	-0.74468	0.44236	-0.5829	1.15468	-0.0648
c3957	pop04	-0.40038	5.39575	1.76316	5.52606	0.50636
c3190	pop03	6.05846	0.056	4.82864	-1.36977	0.97166
c0231	pop08	-0.32439	0.18443	-0.69245	-2.34612	0.58616
c2014	pop08	0.55742	0.90791	0.03599	0.36551	0.53168
c2056	pop08	-0.46528	0.06652	-0.45999	0.16938	-0.37683
c3668	pop04	-0.29396	5.30799	1.5725	6.17551	-1.74154
c4478	pop05	5.17675	2.87226	1.37922	5.3116	0.09148
c2340	pop08	0.42555	1.03029	1.61962	-1.42082	-0.44091
c1671	pop08	-0.74508	0.48299	0.22624	0.01049	0.66137
c3366	pop04	-1.66442	4.46285	-1.18959	5.09941	-0.53606
c4507	pop05	4.84468	6.12679	-0.52286	5.08248	2.31102
c2277	pop08	-0.29087	-0.00654	-0.42799	-0.625	-0.07323
