id	pop	Mrk1	Mrk2	Mrk3	Mrk4	Mrk5	Mrk6	Mrk7	Mrk8	Mrk9	Mrk10	Mrk11	Mrk12	Mrk13	Mrk14	Mrk15	Mrk16	Mrk17	Mrk18	Mrk19	Mrk20	Mrk21	Mrk22	Mrk23	Mrk24	Mrk25	Mrk26	Mrk27	Mrk28	Mrk29	Mrk30
c3128	pop03	7.21644	0.77818	5.0083	-1.37081	-0.41158	-0.12827	0.04508	0.93628	-1.47438	0.10595	0.38143	0.27749	-1.48784	1.03214	-0.54076	-0.63531	-0.68868	-0.74887	-0.44341	0.02688	0.137	-0.20468	0.91392	-1.66659	-1.33703	0.45014	-1.5464	1.12838	0.99155	-0.45737
c3406	pop04	0.47193	4.52986	-0.74492	2.98736	-0.83506	-1.13975	-2.23331	-0.53004	-1.4265	-1.15522	0.47596	-2.24183	-1.8534	0.7498	-0.66599	0.23866	0.28551	-1.50078	-1.77469	-0.56319	-0.85779	1.48872	-0.68788	0.73808	0.04793	2.07076	0.1878	0.43178	-0.31142	1.84957
c2642	pop02	3.80198	5.52927	-0.81686	-2.11192	-0.72549	0.57937	-1.21767	0.38988	1.88615	1.07248	1.03147	1.65326	0.02335	0.68003	-1.65657	-1.28171	-1.46399	-0.72876	-0.26792	0.05071	-1.71626	-0.26346	-0.35146	-0.90995	0.77119	-0.66634	1.13186	-0.90167	-0.03738	-1.33365
c3482	pop04	0.01878	5.00833	-1.01432	6.22505	-0.35107	-0.73583	-0.85851	-0.87116	-1.9673	-0.3044	-0.61537	1.04365	-1.261	-2.39606	0.57424	0.18829	0.23062	-0.89396	0.67605	-0.94721	-0.32928	1.65138	0.50006	0.05796	-1.33386	-1.45564	-1.00983	-0.84862	0.40429	-0.09275
c3692	pop04	0.91013	4.68612	1.42403	5.25749	0.36715	-0.26012	0.23497	-0.98317	-0.49815	-0.73181	0.30388	0.97938	1.75224	-1.0559	-1.59854	-0.42254	-0.68012	0.38983	-0.60719	0.11268	-0.08144	-0.03066	-0.3445	0.54333	1.19552	-0.36689	0.29794	0.25298	0.21833	1.30364
c4393	pop05	2.66439	4.04082	-0.73439	4.95297	1.41794	0.93885	-0.85003	-0.44318	2.3456	2.65853	0.19423	0.17044	-0.55021	1.16188	-2.25228	-0.01214	0.02521	-0.2915	1.57401	-0.54921	-0.51276	-0.9296	-0.21931	0.38982	0.45933	1.14145	-0.03154	1.38521	-1.06405	0.10222
c3589	pop04	0.04917	3.80897	-0.27858	5.38011	-0.8546	0.87717	0.95185	0.29245	1.12111	-0.78017	-1.74956	0.11326	0.1506	-1.20186	-0.52871	0.65357	-0.69502	-0.25383	1.34104	-0.60085	0.45765	1.86325	0.66736	1.10376	0.5158	0.83569	0.36559	-0.59105	-0.37725	0.36817
c2627	pop02	4.0752	4.4104	0.12452	1.18866	-1.57494	0.75416	1.16743	-1.15791	0.88408	0.40738	-1.47619	-1.38501	-1.57321	1.14447	-0.85638	-0.97554	-1.44363	0.65691	-0.91416	-0.86096	-0.58028	0.38672	0.28736	-0.72444	2.20739	1.70484	-1.5769	0.48856	0.35753	0.7715
c3890	pop04	-0.37576	4.25931	0.44148	4.98171	0.17866	0.22497	-0.59498	0.29765	-2.65752	1.2306	0.728	-1.50366	-0.38916	1.49567	-0.6318	-0.19975	-0.20252	-1.04874	0.74106	0.59127	-1.55415	0.48581	1.17375	0.17417	-0.61731	-1.08345	-0.52199	0.41418	-0.71084	1.69148
c3460	pop04	0.10211	5.07177	-0.57093	2.98986	-0.52287	-2.00429	1.15112	0.27178	1.04375	0.55552	0.498	-1.24672	-0.2879	0.06301	-1.91989	1.34774	-1.39135	-0.22243	0.36544	-0.50087	1.282	-0.03642	-1.23715	1.95362	-0.43221	0.10982	0.74884	-1.2735	0.54531	0.01755
c4406	pop05	6.64678	5.45686	0.58888	3.89137	0.7865	0.68585	-0.83358	0.96908	0.08996	-1.1938	-9e-04	-0.50056	0.6636	1.60044	-0.20609	1.41039	-0.03238	-0.44308	1.04951	-0.41343	-0.47502	-2.16201	-1.32221	1.45197	0.99352	1.73973	-0.56915	0.27527	-0.07364	0.41623
c3719	pop04	-0.53651	4.8536	0.27899	5.90418	0.01633	-0.42646	0.49542	0.44941	-0.14011	-0.7977	-0.43587	-0.68953	-1.90203	-2.01481	-0.87878	-0.64403	0.37644	-1.27918	-1.48034	1.59465	-0.50961	0.1945	0.24505	1.47399	-1.27855	-0.56423	0.13686	0.22693	-1.16903	2.12363
c3053	pop03	2.10407	-0.11623	5.90873	0.32604	0.6718	0.21662	0.3888	-0.37379	1.38047	0.37657	-0.21486	-0.9903	-1.91942	0.02341	0.11417	0.52068	0.71665	-0.20538	-0.17398	-0.09763	1.72041	0.43726	0.22306	-1.19779	1.2058	0.74411	1.96025	0.64902	-1.32888	-0.18909
c4962	pop01	-0.81702	-1.18109	2.04518	-2.2798	3.9631	0.92068	0.00657	1.59679	1.48605	-1.91272	0.10548	-1.5731	-0.26277	-1.62378	1.8659	0.08347	-1.03445	0.87971	-0.69292	0.42476	1.04409	0.9201	-0.76033	-1.76344	0.44557	-1.55357	0.62359	-1.33666	-1.90428	2.06343
c4816	pop06	-1.69402	4.81042	5.63697	-0.25371	-0.45531	-0.66248	0.87401	-0.17659	1.19235	-0.08243	-0.4195	-0.28636	0.19873	0.92767	-0.38244	-0.65959	0.72944	-2.59127	-0.15548	-0.59433	0.23361	0.79325	-1.32847	0.26764	2.02909	1.13567	2.11123	0.54484	0.57128	0.77991
c4946	pop01	-0.90436	-0.00714	0.40355	-0.53295	4.97081	-1.23398	1.00948	-1.14395	0.77963	0.13809	0.82409	-0.60458	-0.06879	-0.16148	0.61525	-0.02027	0.24485	0.29639	-0.85215	-0.19834	0.61784	-0.77963	-0.32106	0.0593	-0.99304	-1.07212	-0.89323	0.4311	1.40715	-0.67419
c4931	pop01	-0.4483	-1.19114	-1.56345	-0.46592	3.75192	-1.01118	0.44844	0.46442	-0.83225	-0.35447	0.03144	-0.00094	0.48927	-0.02797	0.70101	-0.12288	0.18461	-1.14647	-0.28178	0.40294	1.57367	0.55201	0.84021	-0.80226	0.90129	-0.16325	0.18183	1.50306	-0.6205	-0.90421
c3084	pop03	2.92582	-2.46625	3.35977	1.48861	0.25056	0.31496	2.79912	0.42498	2.73414	-0.50217	0.59868	-1.37463	1.65247	0.41757	0.95526	-0.05098	0.29293	0.88707	-0.16724	0.22596	-0.77422	0.64429	0.07006	-1.41063	0.74488	0.32099	-0.57364	-0.21676	-2.51273	-0.12753
c4875	pop06	0.90143	4.11191	5.23947	-0.63119	-1.61495	-0.40559	-0.38075	1.2035	-0.11041	-2.11552	0.88982	0.67916	-1.04015	2.00643	0.08137	-0.94505	-1.96078	0.98493	-0.78914	1.45603	0.22589	1.39971	0.4766	0.09731	-0.34291	0.5254	0.84694	-0.73663	1.88558	-0.14221
c4991	pop01	1.57947	1.1622	-0.21422	0.32835	4.43227	0.67809	-0.49025	-1.32048	-0.19158	0.25243	1.12019	0.69596	-1.63179	-1.30329	-1.01066	0.22792	0.03809	-1.23102	-1.63362	0.03653	-1.56063	-1.20696	0.53275	0.25173	1.11617	1.8959	0.73209	0.0814	-0.0777	-0.84104
c2930	pop03	4.94849	0.38234	5.50158	1.41973	-0.57121	-1.48693	1.77518	0.02571	0.01563	-0.80286	-0.57543	1.69144	0.49009	0.00711	1.71807	-0.62959	-0.18391	0.83358	0.26066	-0.6108	0.74161	-1.17012	0.0895	0.15557	-0.53943	0.88336	-0.54121	0.6678	0.46538	0.348
c2236	pop08	-0.3125	0.45373	0.04431	-0.39348	-0.47346	0.61114	1.14037	-2.19365	0.84172	1.07662	0.37503	-0.76387	-1.3549	0.86071	-0.56378	-1.35217	0.51172	0.21982	1.0393	-0.4949	-1.10789	-0.44466	-0.49356	-0.80077	0.10748	-0.75376	-1.69743	-0.76522	0.58052	-0.62497
c3391	pop04	-1.64957	5.3365	1.55282	5.90916	0.51658	0.40276	1.00848	-0.06226	0.77054	1.04476	0.06415	1.52463	1.27626	0.23969	0.23177	0.03582	-0.90747	0.23486	0.63952	1.10761	0.27229	-1.89112	-0.94134	0.04401	0.62277	0.61306	0.51841	-0.51548	-0.5194	0.19616
c2738	pop02	5.50477	5.24366	1.17732	1.35489	1.45981	0.12187	-0.03897	0.75306	1.04552	-0.29423	0.85927	0.77809	-1.35132	1.91679	-0.84063	0.1324	1.90573	-1.16949	-1.16392	0.32004	-1.28515	-1.1714	-0.36915	-0.50597	0.0553	-0.37733	-3.43024	-1.45639	0.20549	0.38947
c4234	pop05	2.56008	2.88039	-1.86635	5.95257	0.707	-1.19154	-0.04197	-1.83712	0.04491	0.82161	-0.04281	-0.01175	-0.58155	1.56864	2.28242	-0.04362	0.92564	-0.49327	-1.04728	-1.62987	-1.38557	1.79966	-0.36393	0.4479	-1.08449	-1.19951	-0.68827	0.73229	0.45119	-0.597
c4978	pop01	0.11845	0.14359	-0.02577	-0.91016	4.24087	-1.38594	0.82585	1.59476	-0.61482	0.11559	-1.2313	-0.83902	-0.00938	0.91207	0.43626	0.08439	-0.48581	0.02353	-0.02441	-0.84635	-0.3471	1.139	1.85236	1.00795	1.02967	-0.25197	1.99007	-1.59369	0.80292	0.50473
c4166	pop04	1.77778	4.62011	-1.89789	4.99489	-0.34913	0.6048	-1.79683	0.90504	0.29724	0.58703	0.3967	-1.62313	-0.57925	-2.89514	-0.28393	-0.65413	-0.87319	0.7596	-0.3624	-0.93965	-0.43901	-0.37884	-1.01768	0.36726	-0.25561	-0.81649	-1.18555	0.39109	0.54839	1.36827
c3304	pop04	-0.39802	3.98961	-0.15333	4.03764	1.57168	-0.19843	1.1655	0.02468	1.19788	0.77833	1.11196	1.00636	0.21415	-0.82107	0.22456	0.09087	-1.37378	-0.53478	-0.67348	-0.53203	-0.06537	0.46551	0.93256	-0.94044	-1.01194	0.04425	1.10551	-1.86435	0.51111	-0.13265
c4957	pop01	0.65845	-0.22952	0.52175	-1.67709	5.23706	0.13364	-0.81311	1.19857	1.04105	0.45196	0.84875	0.43641	0.80378	-0.94729	-1.15531	-0.35279	0.62137	0.7918	-1.2157	1.32111	-0.57494	0.69468	0.04348	-0.89302	0.68562	-0.37695	-0.49107	-0.53979	0.22989	-0.3741
c4035	pop04	0.71868	4.57993	-0.62578	3.26793	-0.60339	0.46355	-0.88809	-0.63008	0.85228	0.50928	0.02926	1.31361	0.5535	0.50596	0.00315	-0.28145	-0.52274	1.30219	1.73159	0.80627	-1.03932	-0.70633	0.51375	-0.58966	1.14026	-0.48919	-0.22973	2.21676	0.57566	0.23399
c2852	pop02	4.99427	4.16067	-0.45561	-1.94577	1.59254	-0.38698	-0.83593	-0.74965	-0.3648	1.46809	-0.57786	-2.06842	1.22804	1.40586	1.10277	1.3053	0.57682	0.35405	0.75694	1.74453	0.3969	-0.19096	-0.64149	-1.83437	-0.14356	0.13278	1.1112	0.00882	-0.71812	-1.41179
c3364	pop04	-1.27077	4.47759	0.6371	6.2137	0.05671	1.36568	0.06738	-1.42425	0.00011	1.39976	-1.71413	0.22958	-0.08468	-0.85524	-0.25476	-0.86995	-2.11415	-0.44542	-1.39199	-1.82536	-0.80235	-0.87978	0.98311	-0.10376	-0.69917	1.65674	0.10849	-0.29803	0.20408	1.53034
c4439	pop05	3.7038	5.86674	0.22803	4.81273	-1.30072	0.79026	-0.89451	-1.31757	-0.2957	-1.79906	0.07767	1.3117	-0.36758	-0.87672	-1.41708	-0.30864	-1.16501	1.79009	-1.10893	-0.96851	0.83046	-0.03499	-0.16856	-0.08329	0.10094	-0.34402	-0.18127	0.06897	-0.65034	0.8776
c4792	pop06	-1.55574	5.12168	6.41645	-1.50672	0.67199	0.53663	-1.11787	0.74214	-1.05825	0.22784	0.71748	-1.07809	1.9342	0.73273	-1.1155	-0.11181	-0.77722	-1.68222	0.70758	-0.50129	0.32918	-0.74313	2.09103	-0.78192	0.31347	-1.36427	0.47566	1.13254	-1.75091	0.29189
c2732	pop02	3.64071	5.23641	0.65085	1.2692	0.04311	0.08365	-1.15805	-1.81301	0.99522	0.01851	0.34594	0.1011	-1.02867	1.12401	0.13815	-0.06564	1.49833	0.6026	-0.6557	0.01279	1.00376	-0.68356	1.38906	-0.99205	-0.27744	0.08097	-0.44348	1.75798	-0.38775	-0.15574
c2028	pop08	0.21308	0.72409	0.14082	-0.96749	-0.55975	-0.18423	-0.40504	0.72256	-0.23626	0.90016	-1.58088	-0.11963	0.21868	1.24387	0.25042	-0.3021	-0.79893	-0.70699	1.39102	0.57654	-0.94497	-0.93044	0.46568	-0.13865	-1.20699	-0.11746	0.25588	-1.09998	-0.10612	-1.51097
c3196	pop03	3.07881	-0.34289	4.14009	1.18486	-0.63637	-0.5193	-0.83205	0.04971	0.86057	1.15523	-0.36093	-1.17447	0.0048	-0.77845	-0.37087	0.37033	-0.49774	0.58492	-0.16397	-0.19459	-0.57511	-0.65194	1.28511	-0.10256	1.16611	-1.68804	2.23306	-0.09749	-0.82648	0.80017
c4985	pop01	0.76807	1.96866	-0.72792	-0.83035	5.37909	0.47902	-0.1827	0.89486	0.44867	0.15052	-0.14553	3.29345	0.36132	-0.14297	-2.05158	-0.81406	-0.07335	-0.70255	1.16501	-1.60229	-0.33816	1.1766	0.72133	-0.48891	-1.02879	-1.08814	-1.598	1.43382	-0.99638	1.12037
c3169	pop03	4.06027	-0.31907	3.78464	1.25129	1.32692	-0.06883	0.64635	0.0054	-2.83197	1.59998	1.96308	-0.9398	0.35442	-2.11039	-1.42884	-1.06879	0.21727	-0.4051	-1.04851	-0.20242	-0.25358	1.06928	0.75053	0.65383	1.18428	1.61959	-0.05806	-0.17184	0.53428	-1.11562
c1991	pop08	0.05007	1.32942	-0.48083	0.81333	0.66771	-0.04966	-0.49874	-2.89156	1.16883	0.28479	1.81278	-1.03105	0.75132	-0.97863	0.39745	0.15904	1.0039	-1.45759	-0.31694	-0.29685	0.30929	2.10969	1.39862	-0.06719	0.80191	-0.29395	1.16062	-0.69661	0.01374	-0.91879
c2689	pop02	5.57821	3.55224	1.51501	0.38332	-0.85671	0.07245	-1.19878	1.45049	-0.47538	-1.06222	0.37406	0.81775	0.5788	-0.56561	0.84691	0.34521	0.11588	0.40768	0.23843	0.19339	-0.17845	0.82112	-0.11251	-0.12409	-0.14935	0.20629	0.31422	-1.40957	-0.0024	-0.35673
c2583	pop08	0.74945	-0.06848	0.20992	0.70804	-0.95705	0.42659	0.18828	-0.09226	0.68762	-0.87583	0.11281	-0.5535	-2.55131	-2.01851	0.89012	0.36497	-0.6786	-1.01371	-1.01571	1.70951	-0.49048	0.83714	-0.01246	-0.35666	0.01663	-1.45303	0.16334	0.37407	1.97769	0.92829
c4964	pop01	-0.81221	-1.55074	0.67813	0.71018	4.51636	0.54939	1.42148	0.66632	0.92931	0.51975	0.86823	-1.42021	0.29532	0.68193	0.79261	2.07364	-0.01242	1.21353	-0.38074	2.00969	-0.20069	-0.032	1.58773	1.01238	-1.02664	0.10365	-1.70425	-2.27381	-0.86377	0.62637
c4817	pop06	-0.4624	5.34034	5.84016	1.28953	2.60258	-0.07767	0.3819	-0.08427	-0.8991	-0.51968	1.48513	-2.13143	-0.18961	-1.25172	3.40123	-0.01258	2.13187	-0.98698	0.44981	-0.14342	0.46491	-0.3417	-0.57909	-2.33913	-0.47077	0.42789	-0.59158	-1.00567	-0.45752	-1.19981
c4251	pop05	5.02749	5.80948	-0.32232	6.26148	-1.80675	1.51756	0.60116	0.67923	-2.26525	0.93642	2.20552	-0.4513	-0.26448	0.06662	-0.54806	1.35917	-0.66641	-0.03808	0.07021	-1.20326	1.09554	-0.52918	-2.37351	1.73048	-0.29206	0.46237	-0.80945	-0.3111	-1.67	-0.23073
c3340	pop04	1.78555	4.78127	-0.68402	5.33583	-0.47005	1.05707	0.62422	0.07485	1.41292	-0.35479	2.39566	0.61742	-0.24479	0.37983	0.36586	0.26265	0.17763	-0.39232	-1.90413	0.04023	-2.68888	-2.04238	-0.90381	0.38618	-1.48814	-0.32719	-0.50868	0.40353	-0.71195	-0.56955
c4733	pop06	-1.85714	5.81062	6.54306	0.58922	-0.14817	0.39104	0.69552	-0.2009	-0.59245	-0.89244	1.3406	1.81964	-0.03556	0.46455	-1.26761	0.55678	0.91761	-0.44256	-0.77614	0.65954	-2.34737	-0.07591	-0.58799	-0.44392	1.13278	-0.3207	0.02994	-0.79863	2.87834	0.17784
c1140	pop08	1.32591	1.08902	-1.40232	-0.21612	-0.73087	0.27948	-0.24547	1.05555	0.43462	-1.34467	-0.7963	-0.33647	-0.17289	-0.26301	0.03336	-0.33145	0.60105	0.04046	-0.06087	-0.53275	0.6288	-0.26031	1.40924	2.42502	1.34089	-0.42387	0.56538	0.70615	0.65838	-0.93512
c3760	pop04	-1.23483	6.13618	1.53706	5.08102	0.4054	-0.27239	1.94982	-0.50095	0.44495	0.13352	0.5085	-1.54122	0.93855	1.09207	1.3052	-0.00505	-0.03927	1.78129	0.70671	0.01404	-1.10268	-0.10152	0.09828	1.53047	0.357	-1.00204	0.10811	-1.12557	1.62318	-0.739
c0060	pop08	-1.15781	-1.31173	0.85293	1.89902	0.36425	1.79373	-0.99177	0.12439	-0.30684	1.3231	0.34089	0.62908	1.1199	-0.91345	0.01171	-0.64639	2.30585	-0.66894	1.01778	0.26228	1.78699	0.56591	-0.00284	-0.19174	-0.44725	1.28005	-0.19001	-0.63922	1.34507	-0.82043
c0254	pop08	0.6632	0.83144	1.57135	0.14296	0.54888	-1.01077	-1.65272	-0.41074	0.02275	-1.06042	0.11367	-0.76706	-0.49022	1.81576	-1.08356	1.5398	0.9074	-2.08701	0.50644	0.65103	0.32788	0.62384	-1.57296	0.0737	-0.23119	-0.36099	-1.01978	-0.60263	-1.39836	-1.86495
c2623	pop02	5.23552	4.22929	-2.37913	1.30779	-1.8113	0.55057	2.07354	-1.9366	-0.03724	-0.17117	-2.06653	0.4051	-0.13136	2.03355	-1.30328	0.4258	-0.28395	-0.29352	0.50709	0.19179	-0.35617	0.15637	-0.31492	1.33671	0.72487	-0.2387	0.43458	-0.77993	1.85966	-0.38568
c4679	pop05	3.62659	4.53317	0.65459	4.65298	0.91351	0.81878	0.68213	0.6015	-0.15103	1.23715	-0.94064	1.43519	-0.04678	-1.20952	0.92742	1.79663	0.81569	-0.83647	0.61875	0.16582	-0.99473	-0.09808	-0.23992	1.73634	-2.5788	0.06104	-0.77329	-1.30554	0.2611	-0.10685
c3016	pop03	7.01648	-0.65049	3.4731	0.05574	-0.37233	0.67807	1.41168	-1.20913	-0.44781	0.52687	-0.19716	-0.63274	1.20952	-1.7443	-0.36463	-1.3908	-0.09802	1.4399	-0.47394	0.16324	1.05116	-0.41126	-0.88197	-0.92312	0.73606	1.08499	-0.6287	-1.86329	1.39849	1.9586
c4943	pop01	0.83812	0.50726	0.74288	-0.44838	3.27162	0.66125	0.28701	-2.12362	-1.41935	-0.03305	0.11871	-0.25017	-0.49012	-0.16275	0.36897	0.68316	0.40929	1.36345	0.21536	0.02058	2.29673	-0.88973	0.5764	-0.23078	1.28672	0.65327	0.28643	0.39425	-2.33551	0.3977
c3961	pop04	-1.01304	5.02698	0.7348	4.56747	-0.4231	-0.15695	-1.51766	-0.56673	1.1924	-0.52225	0.20886	-0.05658	-0.7349	0.47472	-0.9829	0.99872	-0.53742	-0.53156	-1.29239	0.24964	-1.24596	0.63865	1.49936	2.96258	-0.59888	1.7426	-0.34694	-0.25424	-1.14621	1.67148
c3846	pop04	1.40825	5.13193	0.72305	5.2854	0.5124	-0.24228	1.29902	2.98508	1.28446	0.29392	0.63881	0.4027	0.85264	0.57158	-1.07257	-1.85903	0.26812	1.21826	-0.83935	-1.79702	1.87259	-0.78559	2.62799	1.17137	-0.8571	0.90777	0.97421	2.40208	0.59556	0.36684
c2036	pop08	-0.723	0.59805	0.4219	-0.68546	1.04763	-0.31678	0.58141	-0.83672	-1.69289	-2.46814	-0.06642	1.41689	0.04727	0.33497	1.09804	0.37759	-0.14016	0.06123	-0.72113	-0.71716	-0.99959	1.2185	0.5619	1.37509	1.60704	-0.23655	0.97957	-0.64297	-0.18288	0.78888
c3198	pop03	3.43117	0.46412	4.64904	-1.03558	-0.29928	-1.38401	0.07542	-1.07386	0.13097	0.67742	-0.27023	-0.49048	-0.53672	0.06268	0.51726	1.05704	1.28905	-0.35433	-1.07186	0.65548	-0.39626	-0.3487	0.10042	-0.34327	-0.42632	-1.26579	-1.02503	-0.07734	-0.50116	-0.07732
c2786	pop02	3.34935	5.05958	-0.79328	1.4917	-0.28349	-0.65119	-0.08247	-0.41352	1.3447	1.41127	-1.01034	1.32028	-1.5216	-0.83081	-0.06908	0.31059	-0.71789	1.18767	-0.72207	0.91983	0.00812	1.25155	-0.55377	2.47092	-2.29946	0.07385	1.49506	-0.14846	-0.82325	-1.10873
c4447	pop05	5.18974	3.43372	3.21103	5.74528	-0.17347	0.16457	-0.88299	0.48249	0.01762	0.86853	-0.43165	0.50522	0.40985	-0.82773	1.16848	-0.16249	0.53435	-0.15751	1.44383	-0.73086	0.8486	0.36387	0.12118	0.32085	0.46402	0.00084	-0.31664	0.63455	1.93629	1.9545
c2996	pop03	6.70647	0.78871	4.10945	-0.6777	-0.06904	0.34932	-1.14424	0.78348	1.40759	0.64974	-1.18057	-0.39913	0.48637	-0.01854	-0.58252	-1.95879	1.13985	0.37756	-0.21809	-1.03243	1.07978	-0.05695	0.62233	-1.49597	0.23316	0.13752	-0.33088	-0.58678	-1.05366	2.04641
c3468	pop04	-0.48733	4.82372	1.47033	5.47519	0.11681	-0.5492	-2.45513	-0.94217	-2.12383	-1.29953	0.16946	1.38611	-0.10693	-1.11111	-0.03979	-0.58776	-1.14669	-1.20523	0.45738	0.05914	0.04636	-0.39148	-0.57197	0.62915	1.60495	-0.14944	-1.27774	-0.18259	-0.60804	2.04204
c3092	pop03	5.024	-1.97391	4.39819	1.26473	0.65015	-0.20947	-0.56402	-0.58776	-2.08965	0.57073	-0.06747	0.43051	1.46643	0.53535	0.46082	-1.61055	0.15791	0.19659	-1.15559	1.9854	0.21831	-0.79185	-0.61076	1.24971	0.35978	-0.14536	1.22221	0.85678	-1.11931	-2.81398
c4479	pop05	3.90532	6.06817	0.67661	4.56816	-1.4915	0.02868	1.66569	-1.32274	-0.59622	1.31084	0.01235	0.29158	0.13164	-0.92501	0.66652	0.40074	0.13739	-0.15991	-1.82466	0.12521	-0.15019	0.96332	1.39371	-0.10359	-1.30898	0.41756	0.15446	-0.12558	1.49734	1.128
c4973	pop01	-0.48733	-0.18026	0.08491	-0.65731	4.17572	-0.24586	-0.52357	-0.2988	-1.75143	-1.03899	0.10843	-0.34767	1.78643	-1.43061	-0.71996	1.41499	-3.11415	-1.56216	-1.17615	-0.13615	0.36026	0.75432	0.04368	1.33456	1.66691	0.21781	-0.08193	0.51892	-0.36542	0.04566
c2181	pop08	-0.66111	-0.00565	-1.00188	0.70554	-0.59683	0.21946	-0.468	1.15267	0.17944	-0.12539	-1.04821	0.01135	-0.71332	-0.28608	-0.27784	-0.40752	-0.60908	-1.20758	-0.1785	-0.13199	0.05972	1.78014	-1.23262	1.48806	1.09956	2.29595	-0.17285	-0.05766	-1.22538	0.0579
c2006	pop08	-1.04564	-0.16826	0.72734	-1.10359	-0.25191	0.71687	-0.82451	-1.07851	-0.80072	0.06654	0.04657	0.10008	0.56778	0.35591	1.96883	2.02423	-0.72362	1.32776	-0.89126	0.54036	0.52157	0.02996	-1.28626	0.90484	-0.46783	-0.02667	-0.47064	1.57101	-0.49974	0.49053
c4986	pop01	-1.60137	-0.734	0.41178	0.28543	4.23942	0.01981	0.77416	0.33322	-2.53084	-0.20851	-0.81802	2.52411	0.68382	1.48709	-0.13675	0.12954	-0.27221	-1.58244	0.46694	1.18751	0.19049	-0.7436	0.28782	2.51799	1.04079	2.37355	2.13957	-1.64557	1.29821	2.43706
c4909	pop01	2.08699	-0.12462	-0.78758	0.10908	4.61963	0.00364	-1.02839	-0.58912	-0.87814	-0.61772	-0.64881	-0.93126	-1.56697	-1.48189	0.99505	0.84434	0.25057	0.97438	1.34682	0.51445	0.62223	0.40159	0.28793	-1.30078	0.51322	-1.47631	-1.73533	0.44307	-1.95381	0.58839
c3464	pop04	-0.1968	5.78497	0.63965	5.99575	-0.7276	0.87554	1.53457	-2.32237	0.66535	-0.53857	-0.05474	-1.55597	0.92316	0.45546	-0.90912	-0.85427	-0.54397	0.40745	-1.87621	-0.70884	-0.29752	-1.28548	-1.2382	-0.88206	1.25844	-0.8928	0.33175	-0.21457	-1.19388	-0.86679
c4803	pop06	-0.80698	4.01965	5.98473	0.6214	0.52644	-0.2282	0.3055	0.81604	0.19927	0.49239	-0.33015	1.05888	-1.33567	0.89917	0.81312	-0.0421	0.59963	1.45953	0.26294	0.49827	1.33609	1.08323	0.95639	-0.6886	-0.42869	-1.82877	-1.60903	-0.3367	-0.37994	-0.86177
c4279	pop05	4.00438	4.66798	-0.97422	3.46753	-0.49943	0.81961	-0.81749	0.35805	0.7266	1.14189	-0.19062	0.23737	0.43139	-0.33564	-2.20114	-1.0564	-1.79064	0.96932	1.16172	1.14249	-0.42351	-0.72406	-0.39937	-1.85328	0.02315	0.95172	-1.5305	0.45094	0.37683	1.52491
c3135	pop03	3.63528	-1.01127	4.28557	-1.01118	2.22439	0.15448	-1.10878	0.43054	-0.26935	-0.15083	0.60093	-0.71278	-1.31211	1.0937	-1.54481	-0.917	0.22017	-0.82791	1.09405	0.15672	-0.37571	0.25193	-0.1998	-0.97676	2.21635	1.01799	-0.54319	0.85378	-1.60231	-0.47732
c4919	pop01	-0.86453	0.50628	1.27648	1.34293	6.23118	-1.33144	-0.80979	-0.93379	0.80515	0.13408	0.721	-0.66546	0.80667	0.49806	-1.9691	-0.70585	2.07256	-1.16334	-0.94303	0.99303	0.59079	-0.06577	-0.4885	0.29207	-0.12566	0.49339	-1.75274	-1.16476	-0.335	0.46462
c2621	pop02	5.82592	4.71291	0.03046	-0.22353	-0.52725	-1.93537	-0.18005	-1.32658	-0.82223	-0.58474	0.51997	-1.31774	-0.41112	-0.3278	-0.71657	-1.78613	0.90418	-0.38021	0.45689	-1.43725	0.8266	1.36666	0.101	1.56407	0.70355	0.14157	0.0118	0.44095	-0.27991	-0.436
c4987	pop01	-0.89577	0.53216	-1.17879	-0.93362	5.34762	0.47621	-0.20702	1.67413	1.58856	0.04599	-0.63523	-1.94874	-0.1637	0.81976	0.90397	-0.26139	-0.00355	0.89684	0.34792	-0.98594	-1.54669	-1.19377	0.59362	-0.02169	-0.40978	0.42001	-0.97479	-1.02923	0.75329	0.95735
c4845	pop06	-1.05032	6.70515	5.54812	0.0987	1.40616	0.05327	-1.27491	1.77728	-0.76152	2.83954	0.39153	0.50583	-0.20873	-0.17604	1.50391	-0.21414	1.64443	-0.23485	-0.04961	-0.32605	-0.10215	-1.15893	2.4215	-0.38649	0.17027	-0.52381	1.31658	-1.00361	-0.28598	0.05836
c2927	pop03	4.14555	0.57646	6.10126	1.07617	0.87033	0.2199	0.68363	-0.49347	-0.0735	-0.48429	-0.67721	-0.82435	0.43305	0.15887	-0.78083	-0.70813	1.16777	0.14875	-1.93031	-1.25001	-0.355	-0.70354	0.69723	-1.52269	3.05925	-0.48678	0.53367	-0.64962	0.59101	-1.03935
c2785	pop02	7.31932	4.56248	0.09101	0.50527	0.73163	0.50389	-1.059	-2.15208	0.42654	0.872	-2.13393	0.12497	0.7786	-0.97307	-0.57094	0.68086	1.24296	-1.36045	-0.7655	-0.77972	1.37706	1.098	-1.4511	0.65199	-1.24357	-0.63053	-0.12461	-0.17686	-1.35491	-0.36882
